mean,std,sdNN,meanNN,madNN,pNN50,RMSSD,shannon,sampleEntropy,Class
15.616,151.574323864931,60.009613178516,918.854166666667,53.3333333333334,6.25,28.8302409927306,4.8125,1.09861228866811,N
-12.6482222222222,136.151843449207,73.9312541924963,894.94623655914,53.3333333333334,64.5161290322581,83.1420025774734,4.47823219741386,0,N
10.4556666666667,160.89046319054,24.4027968309149,680.077519379845,16.6666666666666,2.32558139534884,17.3357751637791,4.42581010333805,1.73460105538811,N
8.998,85.70981012437,32.7242549153644,1050.24691358025,23.3333333333335,14.8148148148148,37.6102368316116,3.9861879650463,0,N
14.3351778656126,158.590576816556,23.134231834256,809.316239316239,6.66666666666663,5.12820512820513,35.2352163018231,3.62204925980387,1.05314991459135,N
-17.1516666666667,312.131454852492,21.8438657646653,634.634146341463,10,9.75609756097561,26.2361074348565,4.14110559044913,2.30258509299405,O
9.35266666666667,133.137565713062,65.8946527660469,1168.33333333333,35,35,85.296181605575,3.92192809488736,0,O
36.6774444444444,225.567852965016,14.4183914228788,625.703703703704,6.66666666666674,0,7.05318897715598,3.66210428682662,1.6094379124341,N
8.00211111111111,160.059863440002,34.2382182498192,792.252252252252,23.3333333333333,0,13.9553963189783,4.22932735194002,1.00330210886378,N
7.18222222222222,153.946077556597,17.6030266348902,722.735042735043,10,0,12.8986150033966,3.87274622066223,1.09861228866811,N
8.70055555555556,662.391543323402,57.9651764926473,881.666666666666,35,36.6666666666667,75.3077975233381,4.50689059560852,0,N
-19.9354444444444,179.025851483094,45.8169611691225,700.701754385965,31.6666666666667,0,18.3803655523452,4.5239860659613,2.77258872223978,N
17.4496666666667,144.728011263657,53.4714447373442,841.83908045977,23.3333333333334,44.8275862068966,84.8294273588579,4.02126849490377,0.360002734031407,O
14.2562222222222,560.656853377413,49.5704408687099,780.777777777778,16.6666666666667,36.6666666666667,79.9976053281443,4.25656476213095,1.54044504094715,N
40.2695555555556,207.710602109501,75.4868969089223,659.333333333333,25,40,85.9227330185831,3.12192809488736,0,A
-3.543,84.9925796493108,100.605310851011,822.857142857143,86.6666666666666,52.3809523809524,120.563491802268,4.39231742277876,0,N
-6.06177777777778,91.4765019320721,19.35302334972,844.803921568627,16.6666666666666,0,12.8968975466957,4.05747607628993,1.46633706879343,N
-50.6015555555556,295.689407464098,48.3122559406417,620.222222222222,3.33333333333337,13.3333333333333,35.7126983774235,2.23892059503159,0.215111379616946,O
8.13377777777778,227.94563994552,24.6180500262871,857.708333333333,15.0000000000001,3.125,23.3486892634807,4.22640976555739,1.94591014905531,N
22.4978888888889,166.180258875679,48.8773976393998,1188.26666666667,16.6666666666667,12,45.9518669269713,4.08385618977472,0,O
14.2028888888889,141.511934135484,62.2102314225105,814.705882352941,26.6666666666667,5.88235294117647,23.5273320530687,4.57246945877013,1.04982212449868,N
-7.86822222222222,110.443902156281,60.203778531708,889.090909090909,43.3333333333334,24.2424242424242,62.1266627320527,4.49893957390391,1.70474809223843,N
13.0893333333333,335.801726581492,66.8176201032409,893.214285714286,40,25,74.2617991622531,4.45021206491475,0,N
18.2476666666667,166.184395226441,50.5116074881747,905.729166666667,41.6666666666666,34.375,54.8016952881169,4.6875,0,N
8.09733333333333,213.769233504003,51.663253002094,793.981481481482,23.3333333333333,16.6666666666667,44.7816572426348,4.49590659848424,1.38629436111989,N
4.30737833594977,174.795418050988,85.5099917521846,760.083333333333,18.3333333333333,52.5,130.774593488163,4.5653115322251,1.48427476948009,O
16.1525555555556,158.433926480839,133.507860686156,808.387096774194,43.3333333333334,29.0322580645161,124.227986350068,4.67178058451064,1.16315080980568,N
8.70911111111111,485.648489073332,52.3938852183831,688.974358974359,30,10.2564102564103,54.8442771567108,4.50938523151634,1.16315080980568,N
1.09098294069862,127.172947669449,20.1651460185685,755.079365079365,13.3333333333333,0,10.1613007297454,4.03470908923938,1.09861228866811,N
2.71350890985325,123.218613295123,42.210267249678,666.264367816092,16.6666666666667,12.0689655172414,43.8564911143778,4.49774215047962,1.74919985480926,N
1.04033333333333,178.201388995397,35.7876342483282,685.873015873016,15,2.38095238095238,22.9632148652533,4.60448330962727,1.27808077647966,N
15.0949444444444,123.619903723727,25.3919068134698,912.871794871795,16.6666666666666,0,16.4886324478412,4.39392979099824,1.42403468910274,N
13.9705555555556,138.677087427841,59.6690394193922,822.083333333333,23.3333333333334,31.25,75.3581650957279,4.5,1.50407739677627,N
24.9400406504065,521.333596945953,126.484118857793,925.833333333333,26.6666666666666,58.3333333333333,206.642227293964,3.58496250072116,0,~
-15.5651111111111,114.047698522684,37.8294271372981,846.176470588235,16.6666666666666,35.2941176470588,59.8511059392797,4.57246945877013,0,N
7.25022222222222,170.08337318293,51.5992551390442,731.794871794872,36.6666666666667,33.3333333333333,53.2043396198653,4.67001760347763,1.94591014905531,N
14.3503333333333,209.791205831735,45.6326219095088,962.962962962963,20,14.8148148148148,61.2442217752393,4.0882208354968,1.38629436111989,O
-6.00425287356322,97.3984805061227,29.102896032953,1241.05263157895,10,15.7894736842105,35.5555555555555,3.6818808028034,0.693147180559945,O
-1.45411111111111,76.7563468587371,34.7308661327446,703.983739837398,23.3333333333334,2.4390243902439,26.473256946083,4.69853858977287,1.09861228866811,N
-1.77733333333333,321.671817191235,28.6580110799646,735.714285714286,8.33333333333337,3.57142857142857,28.1676345804912,3.79790268968295,1.09861228866811,N
-19.4147141518276,333.693888239991,42.2952584681651,683.333333333333,20.0000000000001,36.3636363636364,53.3645741834204,2.91397707318275,0,~
14.1047777777778,71.4150530308216,53.544844604472,794.954954954955,36.6666666666667,43.2432432432432,66.0129990939869,4.62810809524174,2.19722457733622,N
-25.0296666666667,669.364516959432,132.709630976226,812.948717948718,81.6666666666666,65.3846153846154,155.587774441167,4.46967048737186,1.09861228866811,N
12.1833333333333,181.629582300535,28.9317999621359,771.688888888889,10,0,9.31594261397025,4.19881109445058,1.256836293883,N
-8.131,104.587763545476,33.6196412872041,787.747747747748,20,5.40540540540541,24.2288472081739,4.33743546004813,1.20397280432594,N
-26.9920033670034,510.692986710873,76.6918523158765,821.269841269841,50.0000000000001,42.8571428571429,82.0060973342836,4.29707932754067,1.09861228866811,O
-10.9374444444444,417.72319247469,85.8521886185687,1073.58974358974,54.9999999999998,15.3846153846154,86.853644457533,4.08505510275648,0.496436886313891,N
-11.5141111111111,200.779963090579,27.0688578254248,896.161616161616,16.6666666666666,3.03030303030303,19.2570333471522,4.12728313431329,2.484906649788,N
-7.26033333333333,112.007434792418,17.3601745779143,619.555555555555,13.3333333333333,0,16.4750894209583,3.18989809546429,1.38629436111989,O
45.3718295218295,280.102978717959,7.86118405236713,715.984848484849,5,0,4.84914548001036,2.95879715827258,0.916290731874155,N
38.8545555555556,290.486910130258,17.1846342153835,649.512195121951,6.66666666666674,0,12.9636243217534,3.85794362765799,1.35812348415319,N
12.5621111111111,140.14995829067,31.8561581929588,1108.66666666667,23.3333333333333,8,29.1070819942883,3.97366068968818,0,N
-20.0489444444444,222.720467038336,54.9269747292717,900.364583333333,21.6666666666667,23.4375,57.6861299998211,5.03829882778696,1.24078677744865,N
30.2992777777778,209.989434230314,14.9826851953731,941.216931216931,10,0,12.3856779354683,3.9026255678771,2.484906649788,N
9.51733727810651,268.191759965924,65.5976278571703,883.252032520325,29.9999999999999,26.8292682926829,82.8955165655337,4.63780139475645,2.94443897916644,~
51.3742222222222,237.416996400743,40.7030929628422,813.434343434344,10,4.54545454545455,51.7307295141715,3.52875737902501,0.255205483773873,O
-0.422196796338673,246.218320475885,62.2954962834349,638.823529411765,3.33333333333326,2.94117647058823,64.534072121992,2.69818950654807,0.08326184128815,O
-12.3432222222222,116.795474030725,5.71979452277057,611.666666666667,3.33333333333337,0,4.15739709641549,1.76096404744368,0.693147180559945,O
14.3642222222222,158.227656691783,91.4413561805724,1011.37931034483,66.6666666666667,48.2758620689655,70.7976100394751,4.5300577191163,0.693147180559945,N
11.9991111111111,190.562057548158,15.1339172908029,1111.96078431373,6.66666666666674,0,16.7170954253805,3.55102663661718,0,O
14.5168888888889,136.651332242515,30.1143411053085,782.612612612613,20.0000000000001,0,18.7000363107854,4.57405404118768,1.09861228866811,N
14.1902222222222,155.989411442485,27.105359063544,757.80701754386,23.3333333333333,2.63157894736842,26.9467275587617,4.30649494736945,1.25276296849537,N
-12.2695555555556,116.632635064225,1.49071198499988,602.666666666667,0,0,2.35702260395519,0.721928094887362,0,O
1.38044444444444,118.250268197122,32.3320514664353,801.481481481481,21.6666666666667,2.77777777777778,29.7929362033863,4.30827083453526,0,N
-5.11277777777778,131.894414223632,42.6049232739538,1094.61538461538,15,3.84615384615385,47.2863616701475,4.02698683335929,2.07944154167984,N
11.1535555555556,91.6136220985978,11.51491545037,625.815602836879,10,0,6.17772216983973,3.48169689497082,1.67397643357167,N
-17.1452222222222,191.978862608059,54.5216098375003,778.288288288288,26.6666666666667,0,18.2911973701715,4.57405404118768,0.860201265223111,N
6.29588888888889,160.237231437186,11.9396860470002,995.057471264368,10,0,6.57677491282531,3.44007011654951,1.38629436111989,N
14.3561666666667,148.190968313693,50.7267032702601,1068.26923076923,23.3333333333335,15.3846153846154,50.115335387071,4.85862361216384,1.68175857401373,N
-1.70577777777778,263.50652087642,77.7115949856971,764.731182795699,50.0000000000001,67.741935483871,104.246858021752,4.67178058451064,0,N
16.1686111111111,169.090177989484,48.0933853447344,1109.30817610063,36.6666666666665,11.3207547169811,34.6286774097033,4.89273814311998,1.04982212449868,N
-9.43070009460738,245.11568798332,79.2184041467357,662,26.6666666666667,20,84.0138877408571,2.32192809488736,0,A
7.40255555555556,338.006821190412,32.3946102679253,639.722222222222,26.6666666666667,25,46.699122912621,3.41829583405449,0,A
26.6645723810745,190.031394994736,48.2245675356321,848.944444444444,33.3333333333334,31.6666666666667,61.0269922682638,5.05656476213095,1.79175946922806,N
-21.3148888888889,134.944624694267,54.8927635323226,850.808080808081,20,63.6363636363636,86.4159032431724,3.86198351303561,0.773189888233482,N
-11.8974444444444,283.263280426379,30.6810146180227,789.81981981982,10,16.2162162162162,42.0023514920796,4.03691071737884,1.18958406687384,N
20.2076666666667,208.923014229059,76.9237886052186,736.547619047619,26.6666666666666,57.1428571428571,112.878535541564,4.52164063634332,0,O
13.6251111111111,138.895435140128,69.4583864541588,847.238095238095,61.6666666666667,4.28571428571429,25.3985937962655,5.23836118870782,0.793951879681911,N
11.1064444444444,139.917177099018,117.062819476142,943.333333333333,110,76,158.526198325562,4.16385618977472,1.50407739677627,O
-24.943,512.413327279085,106.321260932684,957.666666666667,50,65,151.077997747881,3.88418371977919,1.94591014905531,O
-7.45680628272251,217.95528587799,130.200699776239,804,46.6666666666666,60,138.984411595929,2.32192809488736,0,O
27.4165555555556,222.932985280137,8.08798488704984,832.095238095238,3.33333333333337,0,9.14659120760047,2.69051968226449,1.17007125265025,N
-9.20164138790775,142.696896537858,13.6184787315971,773.416666666667,10.0000000000001,0,7.66090456078514,3.49458849664234,1.94591014905531,N
23.0944444444444,158.723078809963,114.048160319228,1113.6231884058,6.66666666666674,13.0434782608696,124.513193491836,3.29032160924831,0.138683387533951,O
32.6552222222222,360.721904142629,40.124237970897,656.976744186047,16.6666666666667,6.97674418604651,33.4640294919974,4.23031308109232,0.708185057924486,N
-0.866666666666667,137.404070779095,43.4922189156549,994.603174603174,23.3333333333334,11.9047619047619,65.460635888666,4.45160849410431,1.73460105538811,O
18.4932777777778,157.293708496524,63.8040930229982,728.584474885845,16.6666666666666,24.6575342465753,91.6203586734782,4.60842819728791,1.04068964093541,O
17.8991111111111,127.961800894246,105.409255338946,1003.33333333333,10.0000000000002,8,84.5330310194384,3.78346518960165,0.308301359654517,N
12.5232777777778,128.772095028951,25.7385994428887,881.144278606965,16.6666666666667,1.49253731343284,21.965691031506,4.55910580373049,1.81915844341617,N
3.771,137.736725930709,10.7546451899815,728.25,5.00000000000011,0,8.67258180783989,3.01241458469727,1.43508452528932,O
13.8966666666667,204.10057703114,16.2673582915717,637.68115942029,8.33333333333337,0,10.3399023325616,3.79115794580243,0,N
0.747666666666667,212.593304993099,91.9374665729736,820.9375,78.3333333333333,34.375,95.4709135836763,4.9375,1.09861228866811,N
3.05188888888889,154.071929366301,118.132766103865,804.358974358975,68.3333333333333,76.9230769230769,176.087099659988,4.46967048737186,0.693147180559945,A
11.9628888888889,131.486027819135,45.9662822730157,967.777777777778,31.6666666666666,0,19.2483267919887,4.25656476213095,1.38629436111989,N
-11.8938888888889,241.891999698646,38.4196941462985,1024.7619047619,21.6666666666667,10.7142857142857,42.6682098486361,4.11057724333164,0,N
18.8838888888889,135.528670055818,8.04091833048591,855.392156862745,3.33333333333337,0,5.91750243065733,2.14959309274234,1.29098418131557,N
25.8885555555556,183.136487420121,135.762787211866,983.777777777778,50,20,122.901431662784,3.77355726227518,0.356674943938732,O
31.5558912386707,250.688839530272,12.7959988825537,735.322580645162,6.66666666666674,0,7.71769664667217,3.63405967438745,0,N
11.4184444444444,136.720685315485,29.9132236758813,854.019607843137,16.6666666666667,0,11.6486151833699,4.41820144412788,1.50407739677627,N
18.1492222222222,147.535657684114,65.2619243812681,955.666666666667,31.6666666666667,3.33333333333333,20.8442500133895,4.5483943455364,0.980829253011726,N
-5.482,96.0764782660147,87.3540881411731,1044.58333333333,68.3333333333334,41.6666666666667,50.4041636191389,4.33496250072116,0.916290731874155,O
15.1699978960656,129.030588754594,12.8626262664957,753.008130081301,10,0,10.3949774196751,3.37965971364733,1.09861228866811,N
11.7199816681943,419.756120857106,70.494286608522,812.666666666667,56.6666666666666,28,54.492609080906,4.05366068968819,0.693147180559945,N
6.93907374100719,182.734886595303,49.5683986405739,818.039215686274,23.3333333333334,29.4117647058824,48.8620507142301,3.85216872360328,0.693147180559945,N
14.4243333333333,252.196261420655,207.492971768524,865.333333333333,46.6666666666666,40,223.954360429878,2.32192809488736,0,O
43.6490586932447,285.745988553115,33.179753726447,903.75,16.6666666666667,6.25,27.0005973649569,4.35140976555739,0,N
31.0641111111111,246.501694384055,131.676111313322,830.25641025641,56.6666666666666,76.9230769230769,113.707226390117,4.46967048737186,0,A
8.99988888888889,306.883248339004,77.3454303298122,766.857142857143,23.3333333333334,11.4285714285714,101.496965407485,4.59342908831172,0.570544858467613,N
6.67166666666667,398.238934250254,75.9431197463067,887.02380952381,33.3333333333333,21.4285714285714,65.7373499386364,4.45021206491475,1.44691898293633,N
15.3015,197.455025084406,25.6444921114926,793.009259259259,21.6666666666667,0,8.53969833040575,4.46884636373322,1.04982212449868,N
-8.45666666666667,100.162263963142,19.7765292989217,630,13.3333333333333,0,23.6956004667846,3.375,0.693147180559945,A
16.3598888888889,218.207472455787,20.294133434366,724.666666666667,13.3333333333334,0,8.47318545736323,4.18418371977919,1.21639532432449,N
23.4076666666667,262.465616218159,57.4996753406242,907.741935483871,10,6.45161290322581,62.3045090812202,3.93775195540859,0.661398482245365,N
15.4627777777778,333.481656921929,30.550113559048,922.47311827957,23.3333333333334,12.9032258064516,38.6436713231718,4.28468381031709,0.693147180559945,N
-15.7905555555556,220.809448820879,18.8282714804847,668.650793650794,15.0000000000001,4.76190476190476,28.0968128852534,4.01435782799478,1.87180217690159,O
-1.55702343633378,275.24231069462,44.545627452872,796.866666666667,30,14,48.3655768594081,4.98346518960165,1.94591014905531,N
62.9911111111111,784.455178613999,61.0961131557077,876.282051282051,11.6666666666667,11.5384615384615,65.9528451075295,3.34808358511301,0.857450231851222,N
-12.4507777777778,115.998919628377,9.59530575193508,925.625,3.33333333333337,0,7.78289642116025,3.17560811226238,2.30258509299405,O
-0.841444444444444,143.426681517934,16.8618204134168,639.481481481482,10,0,8.07164884961649,3.86073997596839,1.18716568600955,N
9.86677777777778,133.629008937496,75.0901415221859,726.736111111111,28.3333333333334,37.5,97.2275243403929,4.61352103232344,1.36524095192206,O
19.2834444444444,222.459414009543,19.2596463481476,1218.61111111111,8.33333333333326,0,19.7936211849557,3.66829583405449,0,O
47.4111089569601,225.071495574398,156.821252523072,847.121212121212,135,68.1818181818182,149.055225730131,4.27761343681911,0.980829253011726,A
6.35272222222222,137.52177111817,43.4264901037954,888.871794871795,13.3333333333333,23.0769230769231,59.490020171454,4.53322954349813,1.26851132546351,O
21.4008888888889,228.790310496287,20.7158427589878,853.793103448276,3.33333333333337,6.89655172413793,23.3842980828033,3.06776903095883,0.633723760089144,O
10.1264444444444,97.6273402657167,60.1735312141883,888.850574712644,29.9999999999999,17.2413793103448,76.4671316463631,4.28022625367366,0,O
24.7765451664025,229.90280552594,18.3354292729336,858.115942028985,13.3333333333334,0,17.8376517003169,3.84922391239062,1.94591014905531,N
-10.5441111111111,332.687869145288,123.523411568898,911.555555555555,91.6666666666666,36.6666666666667,94.1121040175245,4.77355726227519,0.980829253011726,N
8.62811111111111,103.566981164574,61.7698978644691,1022.38095238095,21.6666666666666,28.5714285714286,47.070562563903,4.59306920777189,1.70474809223843,N
12.2087222222222,178.256824527392,39.0479930689384,975.333333333334,20,6.66666666666667,28.4171243563718,4.70871867207634,1.5910887737659,N
4.73677777777778,49.4738510355112,59.4450710748653,973.218390804598,23.3333333333333,89.6551724137931,83.3975942708106,3.95230297766239,0.148420005118273,O
13.4224444444444,145.229517915693,19.1444088112068,1052.34567901235,10,7.40740740740741,29.2863843396946,3.85619629821938,1.6094379124341,N
20.7176633202386,197.382292349123,22.8183411257112,788.245614035088,19.9999999999999,0,12.3523020153883,4.2250173739587,1.31567679390594,N
34.0896666666667,596.207422392111,44.8906809678121,853.440860215054,6.66666666666674,16.1290322580645,69.2258782697787,3.67968743927955,1.29098418131557,N
16.7551111111111,300.05684966258,19.5822865560991,854.734299516908,6.66666666666652,1.44927536231884,19.9509201714175,3.17573693506003,1.01572462886234,N
10.8648888888889,147.60593773998,43.1925254991009,1063.27044025157,6.66666666666674,18.8679245283019,61.300018822936,3.94246403035394,0.797408190884355,O
10.289,139.332108172843,64.6468210319274,901.666666666667,43.3333333333332,18.75,37.0604466042837,4.60140976555739,1.09861228866811,N
10.8225555555556,117.963574237145,30.6636740897428,738.461538461538,3.33333333333326,2.56410256410256,15.3325705378533,2.25875862867487,0.343094777381706,N
21.8333333333333,253.037903581202,76.422662086735,814.222222222222,26.6666666666666,53.3333333333333,110.406895344822,3.77355726227518,0,A
14.2496666666667,175.932137800346,12.3231884784242,790.344827586207,6.66666666666674,0,9.67733401566741,3.41259661716572,1.09861228866811,N
-16.3551660516605,145.039608178996,39.4010288881024,878.611111111111,20,58.3333333333333,60.0925212577332,3.41829583405449,0,N
13.6032222222222,129.258275516956,102.633416749216,997.037037037037,26.6666666666669,44.4444444444444,130.274201288542,4.35655833541668,0,O
24.4502664298401,174.453927803924,73.0111414828366,1098.71794871795,36.6666666666667,61.5384615384615,123.678196527506,3.54659356429494,0,N
-8.46211111111111,441.387854774245,50.186879368933,805.777777777778,6.66666666666674,13.3333333333333,53.7519490869991,3.54592654816484,0.847297860387204,N
-2.85866666666667,63.6432314844067,21.1445015805516,1017.85714285714,15.0000000000001,7.14285714285714,29.3411886227235,3.85182322555177,0,N
-4.40505555555556,86.9903927453884,88.4248508529475,1119.60784313725,36.6666666666667,37.2549019607843,66.7382948538544,4.86812043984103,1.43074612369072,N
-1.95733333333333,60.2480019179982,74.8880646179498,1005,18.3333333333333,26.9230769230769,100.166528008778,4.13294404498096,0.693147180559945,O
18.5916666666667,188.93590576201,13.6861911413289,921.612903225807,10,0,6.83130051063974,3.56189761816977,0,N
11.3411111111111,184.035971963481,33.5666195604793,1134.23076923077,21.6666666666666,11.5384615384615,31.5171910761942,4.16197817967955,0,N
11.144,140.559616207659,86.7448941482308,675.119047619048,21.6666666666667,17.8571428571429,116.518424336568,4.42325179698034,0.625705899764413,O
6.38898550724638,94.4987354895066,6.68475806130366,612.5,3.33333333333348,0,5.29332822253613,2.66937214859461,0,N
10.7247777777778,155.055252257795,51.8224109433907,859.6875,8.33333333333337,15.625,51.556420707115,3.86672929667217,0.523248143764548,O
-7.45211111111111,178.345436150027,87.0195407672418,775.392156862745,28.3333333333334,26.4705882352941,70.4602474069348,4.25614923811827,0.366462950304895,O
-2.87255555555556,81.9290240399323,24.3164203423334,668.992248062015,20,0,10.4146823506821,4.36789789413636,1.04982212449868,N
15.8429878048781,232.893929417161,79.780204013157,735.416666666667,38.3333333333334,37.5,93.8590635448906,3,0,A
13.9105555555556,255.132719056229,227.864297438493,901.944444444444,76.6666666666667,66.6666666666667,222.567660805346,3.58496250072116,0,~
13.2176666666667,159.444322079667,141.600510270467,686.805555555556,23.3333333333333,41.6666666666667,214.764223039091,4.25162916738782,1.47590651980958,O
3.68555555555556,137.939555249642,22.6852782380886,826.952380952381,13.3333333333334,0,16.6274047354148,4.1718608739642,1.20397280432594,N
9.27855555555556,74.2499627094723,36.8442198175931,772.156862745098,23.3333333333334,5.88235294117647,41.1738532965545,4.03233628298777,0.405465108108164,O
2.59211111111111,67.0109623203455,57.7670930291376,898.333333333333,38.3333333333333,75,94.555490272859,2,0,O
-4.96222222222222,184.545289580018,9.69312331327708,715.040650406504,6.66666666666663,0,9.11348207632821,3.33575071218928,1.50407739677627,N
24.3461111111111,157.098449268776,140.493084806003,798.730158730159,76.6666666666666,66.6666666666667,153.097644948866,4.01136504182638,1.38629436111989,A
-11.6977777777778,115.397806620575,58.4064545489674,754.351851851852,48.3333333333334,30.5555555555556,68.4916864379255,4.81562257082666,1.79175946922806,N
15.6587777777778,181.976050654583,28.4117272967892,1202.36111111111,20,37.5,43.1209959283766,4.16829583405449,0.693147180559945,O
5.11455555555556,180.544538331873,21.371401527472,675.271317829457,13.3333333333333,0,17.4877129957037,3.98964992886914,1.51982575374441,N
-2.58311111111111,222.202965735006,63.5483774619892,1009.31034482759,46.6666666666666,58.6206896551724,96.2140470884728,4.51315340892068,0,N
24.7525555555556,252.702261332102,97.1182203190973,981.153846153846,53.3333333333334,30.7692307692308,137.448172050413,4.54659356429494,0,N
4.45944444444444,204.131261473598,61.2997414632783,845.161290322581,13.3333333333334,58.0645161290323,106.791593510184,4.0667842134731,0.940983344464527,O
4.76266666666667,153.968345612553,131.177128581909,900.493827160494,120,59.2592592592593,116.873443131456,4.43063240949075,1.94591014905531,N
19.908,170.405107456059,44.7695090780481,707.886178861789,16.6666666666667,0,17.3685539601507,4.5706090166549,0.85566611005772,N
30.0843333333333,170.619269131596,78.0531479622061,682.916666666667,40,46.875,110.221347840213,4.51531953111478,1.17865499634165,A
22.611,167.155260199413,10.0656146852052,679.922480620155,10,0,6.2148482382387,3.45582159299976,1.46633706879343,N
-0.382555555555556,224.617400102986,92.7152517864898,1017.73333333333,35,52,135.387241701054,4.98875843973146,1.30625165344635,O
-17.1655555555556,207.23110055154,38.6683086679272,665,31.6666666666667,37.5,52.9749866101843,2.75,0,A
-12.9394444444444,170.528681197042,13.1908718557527,739.48717948718,6.66666666666674,0,14.4084120978436,3.74909075832651,0,N
10.7987777777778,118.95943967334,93.194536722261,709.310344827586,53.3333333333334,58.6206896551724,127.074843588398,4.51315340892068,0,O
18.6295555555556,351.351097422226,110.98769467457,828.229166666667,65,31.25,69.6509474471578,4.8125,0.916290731874155,N
0.990555555555556,100.994988983075,35.0976995710808,745.135135135135,6.66666666666674,10.8108108108108,30.9918348466252,3.48042178587119,0.175677014075286,O
16.262,463.766923525169,57.8687503799019,750.434782608696,13.3333333333333,21.7391304347826,78.2607658712044,4.05595815161512,0.741937344729377,~
16.5222222222222,134.396095162998,29.6590201629437,1040.70175438596,19.9999999999999,3.50877192982456,25.2801760592624,4.72088864600239,0,N
10.3174444444444,152.819594461073,51.9138423848413,1019.88095238095,24.9999999999999,32.1428571428571,47.6656738220005,3.94075983254009,2.2512917986065,N
-12.8572222222222,175.55822950759,48.7871492495682,740.3125,15,37.5,70.9964914070737,4.26531953111478,0.305381649551182,O
8.45144444444444,139.932654747133,28.7865150036393,1207.77777777778,16.6666666666665,4.16666666666667,22.2523949750494,3.60538854220753,0,O
1.11422222222222,249.389559743064,53.4102423781178,731.470588235294,30,38.2352941176471,62.7967701672176,4.61687460595622,1.20397280432594,N
18.9601111111111,153.546535356509,34.964532293719,1026.26666666667,6.66666666666697,8,52.8975249718562,3.62346518960165,0.802346472524937,O
-4.61244444444445,95.1567316508356,99.0264576577357,1042.69230769231,51.6666666666666,69.2307692307692,132.59629624457,4.36371327575019,0,N
9.1345,151.022134392336,47.6106765577323,981.388888888889,30.0000000000001,16.6666666666667,36.3105459044542,5.03140184539217,1.17865499634165,N
-2.18533333333333,38.5338305388914,57.104112195442,884.444444444444,43.3333333333333,60.6060606060606,80.3226998494891,4.68075775572209,1.25276296849537,N
-10.1037777777778,110.811132148131,29.1849393311119,1088.20512820513,20,0,22.9007520497569,3.99795269866069,1.09861228866811,N
2.49605555555556,79.0542042314233,40.3581491171949,671.150793650794,33.3333333333333,10.7142857142857,33.7067438105975,5.05417899427986,1.40691364832263,N
11.4386666666667,150.464153776092,51.6087662619216,852.043010752688,23.3333333333334,19.3548387096774,50.9320535034086,4.26033260056988,1.33500106673234,N
15.7473333333333,135.563339618218,23.6171327522125,828.240740740741,13.3333333333333,0,13.3333333333333,4.04133637691202,0.693147180559945,N
10.8701111111111,161.340115959316,32.9371885229988,845.392156862745,23.3333333333333,5.88235294117647,28.4030633336266,4.33717534112308,1.09861228866811,N
25.2065555555556,174.519471378864,7.7307379831624,1079.84848484849,3.33333333333326,0,11.9079360847689,2.2693948246653,1.01160091167848,O
2.18625592417062,107.052234673271,17.339936582162,1017.22222222222,11.6666666666666,0,11.5470053837925,3.41829583405449,0,N
